0,99,99,100,99,102,100,99,100,101,98,99,99,101,98,99,98,99,1
8200,VL53L5CX,97,99,98,98,98,99,97,99,96,97,100,101,98,100,97,97,98,100,98,100,98,101,100,98,97,98,99,101,101,102,98,101,100,98,98,102,99,101,98,98,98,101,98,98,97,100,99,100,98,99,101,102,99,101,99,100,97,99,98,99,99,98,100,98,1
8267,VL53L5CX,97,98,99,97,97,99,96,100,97,98,98,102,100,101,98,98,98,98,98,98,100,98,99,99,98,99,100,99,100,100,98,100,99,99,98,100,100,103,99,98,99,100,98,98,97,101,100,101,96,98,99,102,100,99,101,100,99,98,100,99,97,99,99,99,1
8334,VL53L5CX,97,97,98,98,97,99,95,102,97,97,100,97,101,100,99,97,97,98,98,98,100,100,100,98,98,97,98,100,101,100,100,100,99,98,101,100,98,101,99,98,97,99,99,99,96,100,99,99,97,100,99,100,101,99,101,99,98,98,99,98,99,98,100,98,1
12783,VL53L5CX,98,100,99,101,98,99,97,101,100,97,101,100,100,101,99,100,98,99,99,101,99,102,100,99,96,99,99,103,101,103,101,99,99,100,101,102,101,102,99,101,98,100,97,101,101,102,100,101,99,101,100,103,101,101,101,102,99,100,99,100,99,101,100,99,1
12850,VL53L5CX,99,98,100,98,97,99,99,100,98,98,100,101,100,101,99,99,98,99,100,99,101,100,101,100,99,97,99,100,100,102,101,99,101,99,99,102,98,101,103,101,100,100,99,100,100,100,101,101,97,101,101,102,102,101,101,99,98,100,100,100,99,98,100,99,1
12917,VL53L5CX,98,99,99,98,100,100,99,100,98,99,102,102,102,100,99,97,98,100,101,101,101,99,100,101,100,99,100,100,100,101,101,103,101,100,98,103,100,101,99,101,98,102,99,98,99,103,100,100,97,100,99,102,101,100,102,99,98,98,99,100,99,100,100,100,1
12984,VL53L5CX,98,99,100,99,98,100,98,100,97,99,100,98,101,101,99,99,99,98,100,97,100,100,102,100,99,99,99,102,98,102,99,99,99,100,100,101,101,101,100,101,98,100,99,99,98,103,98,98,100,101,99,103,101,100,101,99,98,99,101,102,101,101,100,98,1
13051,VL53L5CX,100,99,99,99,97,100,98,102,99,99,100,102,100,101,98,100,99,99,102,101,98,101,101,100,99,99,101,101,101,101,99,100,99,100,99,100,100,104,100,100,100,100,101,99,98,100,99,101,100,100,101,103,100,101,102,100,99,97,99,101,99,100,101,98,1
13118,VL53L5CX,99,98,98,98,99,100,100,100,97,99,100,101,99,101,98,99,97,99,100,100,100,102,100,100,99,100,99,100,101,101,101,101,100,98,100,102,100,100,101,101,100,97,101,99,100,101,99,101,97,100,101,101,100,101,100,100,98,101,100,101,101,100,99,99,1
13185,VL53L5CX,98,99,99,98,96,99,99,99,97,99,101,101,99,102,100,99,100,99,100,97,99,102,101,102,99,99,99,101,101,102,100,100,102,99,99,102,98,99,102,101,98,101,100,100,99,103,101,99,98,99,100,101,101,103,100,100,98,99,99,101,100,99,100,101,1
13252,VL53L5CX,98,98,100,101,99,100,99,101,98,99,101,100,100,102,100,100,97,99,101,100,100,99,100,100,98,101,100,100,99,100,99,99,99,100,101,103,99,101,101,101,96,100,99,99,99,101,100,100,98,99,100,100,102,102,100,101,98,99,100,101,99,99,99,100,1
13319,VL53L5CX,98,96,100,100,99,101,98,99,96,98,99,101,101,102,100,99,98,102,100,100,100,99,100,100,100,102,101,101,99,101,100,100,101,101,100,102,102,100,102,99,100,100,99,100,102,101,99,101,99,100,98,106,102,102,100,101,98,100,100,100,100,98,100,100,1
13386,VL53L5CX,99,99,100,100,98,101,99,100,97,98,99,101,100,103,100,101,97,101,99,102,100,101,102,101,100,101,100,100,99,101,100,100,101,101,102,101,100,102,100,100,99,101,99,99,97,101,100,99,99,100,99,102,102,100,102,99,100,100,99,98,99,99,99,99,1
