14045,983,0.7922,1
14105,974,0.7849,1
14165,1164,0.9380,1
14225,992,0.7994,1
14285,972,0.7833,1
14345,989,0.7970,1
14405,974,0.7849,1
14465,1002,0.8075,1
14525,969,0.7809,1
14585,975,0.7857,1
14645,979,0.7889,1
14705,987,0.7954,1
14765,1146,0.9235,1
14825,965,0.7777,1
14885,983,0.7922,1
14945,990,0.7978,1
15005,993,0.8002,1
15065,990,0.7978,1
15125,982,0.7914,1
15185,982,0.7914,1
15245,984,0.7930,1
15305,1020,0.8220,1
15365,1159,0.9340,1
15425,1016,0.8188,1
15485,989,0.7970,1
15545,1294,1.0428,1
15605,980,0.7897,1
15665,983,0.7922,1
15725,977,0.7873,1
15785,972,0.7833,1
15845,1015,0.8179,1
15905,965,0.7777,1
15965,1158,0.9332,1
16025,981,0.7905,1
16085,996,0.8026,1
16145,1003,0.8083,1
16205,1006,0.8107,1
16265,1005,0.8099,1
16325,1014,0.8171,1
16385,1001,0.8067,1
16445,987,0.7954,1
16505,982,0.7914,1
16565,987,0.7954,1
16625,985,0.7938,1
16685,1013,0.8163,1
16745,1187,0.9566,1
16805,979,0.7889,1
16865,982,0.7914,1
16925,1184,0.9541,1
16985,973,0.7841,1
17045,1000,0.8059,1
17105,1022,0.8236,1
17165,966,0.7785,1
17225,978,0.7881,1
17285,978,0.7881,1
17345,1426,1.1492,1
17405,969,0.7809,1
17465,1018,0.8204,1
17525,1002,0.8075,1
17585,1020,0.8220,1
17645,977,0.7873,1
17705,1013,0.8163,1
17765,978,0.7881,1
17825,1001,0.8067,1
17885,976,0.7865,1
17945,1020,0.8220,1
18005,985,0.7938,1
18065,971,0.7825,1
18125,1165,0.9388,1
18185,987,0.7954,1
18245,989,0.7970,1
18305,979,0.7889,1
18365,995,0.8018,1
18425,974,0.7849,1
18485,988,0.7962,1
18545,976,0.7865,1
18605,997,0.8034,1
18665,981,0.7905,1
18725,1164,0.9380,1
18785,983,0.7922,1
18845,987,0.7954,1
18905,997,0.8034,1
18965,993,0.8002,1
19025,983,0.7922,1
19085,981,0.7905,1
19145,968,0.7801,1
19205,975,0.7857,1
19265,990,0.7978,1
19325,982,0.7914,1
19385,990,0.7978,1
19445,1029,0.8292,1
