29811,3409,2.7472,1
29871,3396,2.7367,1
29931,3380,2.7238,1
29991,3402,2.7415,1
30051,3397,2.7375,1
30111,3553,2.8632,1
30171,3395,2.7359,1
30231,3402,2.7415,1
30291,3397,2.7375,1
30351,3379,2.7230,1
30411,3392,2.7335,1
30471,3400,2.7399,1
30531,3547,2.8584,1
30591,3389,2.7311,1
30651,3406,2.7448,1
30711,3408,2.7464,1
30771,3392,2.7335,1
30831,3397,2.7375,1
30891,3397,2.7375,1
30951,3552,2.8624,1
31011,3386,2.7286,1
31071,3401,2.7407,1
31131,3394,2.7351,1
31191,3389,2.7311,1
31251,3398,2.7383,1
31311,3398,2.7383,1
31371,3541,2.8536,1
31431,3398,2.7383,1
31491,3400,2.7399,1
31551,3403,2.7423,1
31611,3393,2.7343,1
31671,3397,2.7375,1
31731,3401,2.7407,1
31791,3398,2.7383,1
31851,3396,2.7367,1
31911,3403,2.7423,1
31971,3399,2.7391,1
32031,3401,2.7407,1
32091,3393,2.7343,1
32151,3392,2.7335,1
32211,3396,2.7367,1
32271,3389,2.7311,1
32331,3413,2.7504,1
32391,3399,2.7391,1
32451,3402,2.7415,1
32511,3395,2.7359,1
32571,3397,2.7375,1
32631,3395,2.7359,1
32691,3400,2.7399,1
32751,3401,2.7407,1
32811,3398,2.7383,1
32871,3400,2.7399,1
32931,3395,2.7359,1
32991,3395,2.7359,1
33051,3398,2.7383,1
33111,3395,2.7359,1
33171,3397,2.7375,1
33231,3399,2.7391,1
33291,3406,2.7448,1
33351,3389,2.7311,1
33411,3398,2.7383,1
33471,3396,2.7367,1
33531,3396,2.7367,1
33591,3396,2.7367,1
33651,3399,2.7391,1
33711,3402,2.7415,1
33771,3397,2.7375,1
33831,3399,2.7391,1
33891,3394,2.7351,1
33951,3395,2.7359,1
34011,3411,2.7488,1
34071,3395,2.7359,1
34131,3402,2.7415,1
34191,3396,2.7367,1
34251,3399,2.7391,1
34311,3401,2.7407,1
34371,3385,2.7278,1
34431,3389,2.7311,1
34491,3396,2.7367,1
34551,3564,2.8721,1
34611,3385,2.7278,1
34671,3414,2.7512,1
