22749,949,0.7648,1
22809,980,0.7897,1
22869,972,0.7833,1
22929,1136,0.9155,1
22989,971,0.7825,1
23049,978,0.7881,1
23109,983,0.7922,1
23169,969,0.7809,1
23229,977,0.7873,1
23289,972,0.7833,1
23349,1121,0.9034,1
23409,974,0.7849,1
23469,967,0.7793,1
23529,979,0.7889,1
23589,977,0.7873,1
23649,981,0.7905,1
23709,980,0.7897,1
23769,972,0.7833,1
23829,967,0.7793,1
23889,976,0.7865,1
23949,974,0.7849,1
24009,970,0.7817,1
24069,979,0.7889,1
24129,1144,0.9219,1
24189,968,0.7801,1
24249,974,0.7849,1
24309,978,0.7881,1
24369,977,0.7873,1
24429,969,0.7809,1
24489,977,0.7873,1
24549,1124,0.9058,1
24609,972,0.7833,1
24669,974,0.7849,1
24729,972,0.7833,1
24789,980,0.7897,1
24849,976,0.7865,1
24909,976,0.7865,1
24969,1133,0.9130,1
25029,979,0.7889,1
25089,968,0.7801,1
25149,976,0.7865,1
25209,977,0.7873,1
25269,970,0.7817,1
25329,974,0.7849,1
25389,968,0.7801,1
25449,970,0.7817,1
25509,971,0.7825,1
25569,975,0.7857,1
25629,986,0.7946,1
25689,979,0.7889,1
25749,977,0.7873,1
25809,976,0.7865,1
25869,974,0.7849,1
25929,971,0.7825,1
25989,974,0.7849,1
26049,978,0.7881,1
26109,974,0.7849,1
26169,976,0.7865,1
26229,966,0.7785,1
26289,974,0.7849,1
26349,964,0.7768,1
26409,973,0.7841,1
26469,977,0.7873,1
26529,1132,0.9122,1
26589,979,0.7889,1
26649,971,0.7825,1
26709,973,0.7841,1
26769,973,0.7841,1
26829,969,0.7809,1
26889,978,0.7881,1
26949,985,0.7938,1
27009,979,0.7889,1
27069,973,0.7841,1
27129,971,0.7825,1
27189,986,0.7946,1
27249,976,0.7865,1
27309,976,0.7865,1
27369,973,0.7841,1
27429,948,0.7640,1
27489,970,0.7817,1
27549,976,0.7865,1
27609,951,0.7664,1
27669,1092,0.8800,1
27729,977,0.7873,1
27789,970,0.7817,1
27849,977,0.7873,1
27909,967,0.7793,1
27969,973,0.7841,1
28029,972,0.7833,1
28089,971,0.7825,1
28149,977,0.7873,1
28209,973,0.7841,1
28269,969,0.7809,1
28329,972,0.7833,1
28389,968,0.7801,1
28449,1133,0.9130,1
28509,971,0.7825,1
28569,980,0.7897,1
28629,976,0.7865,1
28689,938,0.7559,1
28749,969,0.7809,1
28809,1131,0.9114,1
28869,970,0.7817,1
28929,974,0.7849,1
28989,977,0.7873,1
29049,977,0.7873,1
29109,966,0.7785,1
29169,977,0.7873,1
29229,969,0.7809,1
29289,976,0.7865,1
29349,969,0.7809,1
29409,979,0.7889,1
29469,975,0.7857,1
29529,962,0.7752,1
29589,1136,0.9155,1
29649,969,0.7809,1
29709,949,0.7648,1
29769,948,0.7640,1
29829,979,0.7889,1
29889,973,0.7841,1
29949,946,0.7623,1
30009,971,0.7825,1
30069,970,0.7817,1
30129,977,0.7873,1
30189,974,0.7849,1
30249,977,0.7873,1
30309,1228,0.9896,1
30369,976,0.7865,1
30429,977,0.7873,1
30489,977,0.7873,1
30549,973,0.7841,1
30609,981,0.7905,1
30669,981,0.7905,1
30729,951,0.7664,1
30789,985,0.7938,1
30849,973,0.7841,1
30909,976,0.7865,1
30969,973,0.7841,1
31029,972,0.7833,1
31089,987,0.7954,1
31149,967,0.7793,1
31209,972,0.7833,1
31269,973,0.7841,1
31329,971,0.7825,1
31389,982,0.7914,1
31449,1137,0.9163,1
31509,976,0.7865,1
31569,972,0.7833,1
31629,977,0.7873,1
31689,986,0.7946,1
31749,948,0.7640,1
31809,1128,0.9090,1
31869,964,0.7768,1
31929,973,0.7841,1
31989,973,0.7841,1
32049,954,0.7688,1
32109,973,0.7841,1
32169,1134,0.9138,1
32229,971,0.7825,1
32289,972,0.7833,1
32349,967,0.7793,1
32409,978,0.7881,1
32469,979,0.7889,1
32529,1133,0.9130,1
32589,969,0.7809,1
32649,972,0.7833,1
32709,986,0.7946,1
32769,983,0.7922,1
32829,978,0.7881,1
32889,992,0.7994,1
32949,971,0.7825,1
33009,974,0.7849,1
33069,978,0.7881,1
33129,947,0.7632,1
33189,974,0.7849,1
33249,1132,0.9122,1
33309,957,0.7712,1
33369,965,0.7777,1
33429,973,0.7841,1
33489,995,0.8018,1
33549,976,0.7865,1
33609,977,0.7873,1
33669,972,0.7833,1
33729,977,0.7873,1
33789,973,0.7841,1
33849,973,0.7841,1
33909,949,0.7648,1
33969,1138,0.9171,1
34029,977,0.7873,1
34089,977,0.7873,1
34149,979,0.7889,1
34209,969,0.7809,1
34269,972,0.7833,1
34329,1113,0.8969,1
34389,972,0.7833,1
34449,973,0.7841,1
34509,979,0.7889,1
34569,977,0.7873,1
34629,977,0.7873,1
34689,1111,0.8953,1
34749,971,0.7825,1
34809,977,0.7873,1
34869,979,0.7889,1
34929,973,0.7841,1
34989,976,0.7865,1
35049,1128,0.9090,1
35109,941,0.7583,1
35169,950,0.7656,1
35229,974,0.7849,1
35289,976,0.7865,1
35349,973,0.7841,1
35409,978,0.7881,1
35469,969,0.7809,1
35529,976,0.7865,1
35589,974,0.7849,1
35649,976,0.7865,1
35709,977,0.7873,1
35769,1131,0.9114,1
35829,979,0.7889,1
35889,977,0.7873,1
35949,977,0.7873,1
36009,971,0.7825,1
36069,973,0.7841,1
36129,1139,0.9179,1
36189,967,0.7793,1
36249,980,0.7897,1
36309,977,0.7873,1
36369,945,0.7615,1
36429,972,0.7833,1
36489,966,0.7785,1
36549,945,0.7615,1
36609,968,0.7801,1
36669,980,0.7897,1
36729,976,0.7865,1
36789,1153,0.9292,1
