2522956,2051,1.6528,1
2523016,1832,1.4763,1
2523076,1831,1.4755,1
2523136,2037,1.6415,1
2523196,1830,1.4747,1
2523256,1809,1.4578,1
2523316,1835,1.4788,1
2523376,1820,1.4667,1
2523436,1829,1.4739,1
2523496,1827,1.4723,1
2523556,1840,1.4828,1
2523616,1827,1.4723,1
2523676,1829,1.4739,1
2523736,2045,1.6480,1
2523796,1823,1.4691,1
2523856,1840,1.4828,1
2523916,1827,1.4723,1
2523976,1826,1.4715,1
2524036,1829,1.4739,1
2524096,1832,1.4763,1
2524156,1833,1.4771,1
2524216,1832,1.4763,1
2524276,1828,1.4731,1
2524336,2052,1.6536,1
2524396,1831,1.4755,1
2524456,1830,1.4747,1
2524516,1820,1.4667,1
2524576,1826,1.4715,1
2524636,1829,1.4739,1
2524696,1832,1.4763,1
2524756,1825,1.4707,1
2524816,1830,1.4747,1
2524876,1833,1.4771,1
2524936,2057,1.6577,1
2524996,1830,1.4747,1
2525056,1826,1.4715,1
2525116,1833,1.4771,1
2525176,1825,1.4707,1
2525236,1827,1.4723,1
2525296,1833,1.4771,1
2525356,1831,1.4755,1
2525416,1831,1.4755,1
2525476,1828,1.4731,1
2525536,2050,1.6520,1
2525596,1825,1.4707,1
2525656,1829,1.4739,1
2525716,1831,1.4755,1
2525776,1828,1.4731,1
2525836,1825,1.4707,1
2525896,1826,1.4715,1
2525956,1819,1.4659,1
2526016,1836,1.4796,1
2526076,1829,1.4739,1
2526136,1853,1.4933,1
2526196,1833,1.4771,1
2526256,1833,1.4771,1
2526316,2040,1.6440,1
2526376,1820,1.4667,1
2526436,1827,1.4723,1
2526496,1831,1.4755,1
2526556,1831,1.4755,1
2526616,1829,1.4739,1
2526676,1833,1.4771,1
2526736,1827,1.4723,1
2526796,1830,1.4747,1
2526856,1827,1.4723,1
2526916,2053,1.6544,1
2526976,1831,1.4755,1
2527036,1833,1.4771,1
2527096,1836,1.4796,1
2527156,1823,1.4691,1
2527216,1831,1.4755,1
2527276,1829,1.4739,1
2527336,1831,1.4755,1
2527396,1826,1.4715,1
2527456,1828,1.4731,1
2527516,1830,1.4747,1
2527576,1829,1.4739,1
2527636,1827,1.4723,1
2527696,1833,1.4771,1
2527756,1824,1.4699,1
2527816,1829,1.4739,1
2527876,1829,1.4739,1
2527936,1849,1.4900,1
2527996,1831,1.4755,1
2528056,1833,1.4771,1
2528116,2053,1.6544,1
2528176,1835,1.4788,1
2528236,1830,1.4747,1
2528296,1830,1.4747,1
2528356,1825,1.4707,1
2528416,1829,1.4739,1
2528476,1831,1.4755,1
2528536,1824,1.4699,1
2528596,1826,1.4715,1
2528656,1845,1.4868,1
2528716,2052,1.6536,1
2528776,1827,1.4723,1
2528836,1849,1.4900,1
2528896,1831,1.4755,1
2528956,1822,1.4683,1
2529016,1828,1.4731,1
2529076,1826,1.4715,1
2529136,1830,1.4747,1
2529196,1833,1.4771,1
2529256,1830,1.4747,1
2529316,1831,1.4755,1
2529376,1829,1.4739,1
2529436,1826,1.4715,1
2529496,1822,1.4683,1
2529556,1834,1.4779,1
2529616,1826,1.4715,1
2529676,1828,1.4731,1
2529736,1831,1.4755,1
2529796,1831,1.4755,1
2529856,1828,1.4731,1
2529916,2051,1.6528,1
2529976,1822,1.4683,1
2530036,1832,1.4763,1
2530096,2040,1.6440,1
2530156,1831,1.4755,1
2530216,1827,1.4723,1
2530276,1809,1.4578,1
2530336,1828,1.4731,1
2530396,1833,1.4771,1
2530456,1829,1.4739,1
2530516,1843,1.4852,1
2530576,1830,1.4747,1
2530636,1829,1.4739,1
2530696,1837,1.4804,1
2530756,1827,1.4723,1
2530816,1836,1.4796,1
2530876,1831,1.4755,1
2530936,1826,1.4715,1
2530996,1832,1.4763,1
2531056,1828,1.4731,1
2531116,1833,1.4771,1
2531176,1821,1.4675,1
2531236,1825,1.4707,1
2531296,2043,1.6464,1
2531356,1823,1.4691,1
2531416,1826,1.4715,1
2531476,2035,1.6399,1
2531536,1831,1.4755,1
2531596,1829,1.4739,1
2531656,1833,1.4771,1
2531716,1826,1.4715,1
2531776,1829,1.4739,1
2531836,1822,1.4683,1
2531896,2051,1.6528,1
2531956,1833,1.4771,1
2532016,1830,1.4747,1
2532076,1825,1.4707,1
2532136,1820,1.4667,1
2532196,1827,1.4723,1
2532256,1831,1.4755,1
2532316,1832,1.4763,1
2532376,1826,1.4715,1
2532436,1830,1.4747,1
2532496,1833,1.4771,1
2532556,1825,1.4707,1
2532616,1829,1.4739,1
2532676,2027,1.6335,1
2532736,1825,1.4707,1
2532796,1829,1.4739,1
2532856,1824,1.4699,1
2532916,1831,1.4755,1
2532976,1825,1.4707,1
2533036,1818,1.4651,1
2533096,1850,1.4908,1
2533156,1825,1.4707,1
2533216,1833,1.4771,1
2533276,2049,1.6512,1
2533336,1851,1.4916,1
2533396,1829,1.4739,1
2533456,1831,1.4755,1
2533516,1833,1.4771,1
2533576,1828,1.4731,1
2533636,1831,1.4755,1
2533696,1821,1.4675,1
2533756,1831,1.4755,1
2533816,1833,1.4771,1
2533876,2051,1.6528,1
2533936,1825,1.4707,1
2533996,1804,1.4538,1
2534056,1829,1.4739,1
2534116,1825,1.4707,1
2534176,1835,1.4788,1
2534236,1829,1.4739,1
2534296,1829,1.4739,1
2534356,1825,1.4707,1
2534416,1830,1.4747,1
2534476,2039,1.6432,1
2534536,1825,1.4707,1
2534596,1834,1.4779,1
2534656,1815,1.4626,1
2534716,1820,1.4667,1
2534776,1825,1.4707,1
2534836,1825,1.4707,1
2534896,1828,1.4731,1
2534956,1821,1.4675,1
2535016,1835,1.4788,1
2535076,2049,1.6512,1
2535136,1830,1.4747,1
2535196,1831,1.4755,1
2535256,2029,1.6351,1
2535316,1833,1.4771,1
2535376,1826,1.4715,1
2535436,1829,1.4739,1
2535496,1824,1.4699,1
2535556,1829,1.4739,1
2535616,1836,1.4796,1
2535676,2051,1.6528,1
2535736,1829,1.4739,1
2535796,1827,1.4723,1
2535856,2030,1.6359,1
2535916,1829,1.4739,1
2535976,1835,1.4788,1
2536036,1813,1.4610,1
2536096,1821,1.4675,1
2536156,1831,1.4755,1
2536216,1830,1.4747,1
2536276,1846,1.4876,1
2536336,1828,1.4731,1
2536396,1830,1.4747,1
2536456,2041,1.6448,1
2536516,1830,1.4747,1
2536576,1828,1.4731,1
2536636,1829,1.4739,1
2536696,1821,1.4675,1
2536756,1823,1.4691,1
2536816,1828,1.4731,1
2536876,1824,1.4699,1
2536936,1838,1.4812,1
2536996,1826,1.4715,1
2537056,2049,1.6512,1
